driver_id,full_name,phone,license_number,vehicle_brand,vehicle_plate,rating,driver_status,joined_at,updated_at
DRV003298,Lê Dũng,0631633628,GPLX-92072502,Mazda,14A-71341,4.31,busy,2021-11-01 09:35:14,2026-08-06 09:35:14
DRV000841,Huỳnh Minh,0771519854,GPLX-66660979,Kia,93A-42878,4.76,busy,2022-06-08 09:35:14,2026-08-02 09:35:14
DRV000582,Trần Hoàng,0518576773,GPLX-12589867,Toyota,98A-57087,3.61,offline,2025-10-21 09:35:14,2026-07-31 09:35:14
DRV003014,Hồ Thảo,0639524382,GPLX-77229599,Mazda,41A-32257,4.68,available,2023-11-28 09:35:14,2026-08-04 09:35:14
DRV000906,Hoàng Quân,0611376451,GPLX-66308361,Kia,23A-88848,4.95,busy,2024-10-06 09:35:14,2026-08-02 09:35:14
DRV000632,Vũ Ngọc,0911843590,GPLX-69578087,Honda,89A-15591,4.43,available,2024-03-28 09:35:14,2026-08-02 09:35:14
DRV002035,Trần Hùng,0820863812,GPLX-83448891,Mazda,57A-61057,4.68,offline,2023-08-01 09:35:14,2026-07-31 09:35:14
DRV000163,Hoàng Hà,0878111399,GPLX-68061155,Toyota,61A-33647,4.94,available,2024-07-05 09:35:14,2026-08-01 09:35:14
DRV002633,Dương Bình,PHONE_ERROR,GPLX-15996094,Honda,55A-72982,3.83,busy,2025-05-15 09:35:14,2026-08-06 09:35:14
DRV001290,Đỗ Thảo,0823960243,GPLX-98497813,VinFast,40A-45517,4.54,available,2025-12-01 09:35:14,2026-07-31 09:35:14
DRV002365,Vũ Nam,0804227365,GPLX-56806335,Mitsubishi,25A-72600,4.95,offline,2023-08-27 09:35:14,2026-08-06 09:35:14
DRV002670,Hồ Sơn,0593287368,GPLX-91370450,Kia,73A-10042,4.28,available,2022-03-30 09:35:14,2026-07-31 09:35:14
DRV000926,Võ Khánh,PHONE_ERROR,GPLX-57941552,Toyota,65A-13604,3.66,offline,2022-09-11 09:35:14,2026-08-03 09:35:14
DRV001840,Hoàng Trung,0362523379,GPLX-42932553,Mitsubishi,83A-34991,4.65,suspended,2023-01-24 09:35:14,2026-08-05 09:35:14
DRV000548,Dương Phong,0822642788,GPLX-97064541,Mazda,22A-63667,4.36,offline,2022-02-06 09:35:14,2026-08-06 09:35:14
DRV002124,Đặng Yến,0467803677,GPLX-42804868,Kia,51A-59350,4.73,offline,2023-02-04 09:35:14,2026-08-01 09:35:14
DRV001289,Phạm Long,0642672255,GPLX-90310151,Mitsubishi,74A-72791,3.67,busy,2023-03-04 09:35:14,2026-08-02 09:35:14
DRV002887,Ngô Phong,0820502866,GPLX-17416792,Honda,78A-12756,4.98,available,2022-06-19 09:35:14,2026-08-03 09:35:14
DRV002104,Đặng Hiếu,0551210642,GPLX-25388880,Kia,41A-21291,4.99,busy,2023-06-05 09:35:14,2026-08-04 09:35:14
DRV000612,Ngô Yến,0825466233,GPLX-39197039,Hyundai,41A-68798,4.66,available,2024-07-14 09:35:14,2026-08-01 09:35:14
DRV003622,Phạm Khánh,0535283089,GPLX-83563031,Honda,93A-55963,4.93,available,2023-09-18 09:35:14,2026-08-01 09:35:14
DRV003670,Võ Trang,0713066967,GPLX-54449076,VinFast,91A-57647,4.43,busy,2024-07-29 09:35:14,2026-08-04 09:35:14
DRV001515,Lê Ngọc,0580184148,GPLX-66356860,Hyundai,38A-95005,3.89,offline,2022-11-05 09:35:14,2026-08-02 09:35:14
DRV001877,Hồ Vân,0482137989,GPLX-38774747,Honda,78A-13939,4.67,offline,2024-08-17 09:35:14,2026-08-05 09:35:14
DRV000743,Lê Thảo,0424972700,GPLX-98936373,Ford,41A-74468,4.88,busy,2025-10-18 09:35:14,2026-08-06 09:35:14
DRV000638,Phạm Linh,0437031163,GPLX-92299250,Mitsubishi,56A-75039,4.49,offline,2021-11-08 09:35:14,2026-08-04 09:35:14
DRV002288,Phạm Hải,0987695728,GPLX-71756168,Kia,93A-99668,4.56,available,2022-01-10 09:35:14,2026-08-02 09:35:14
DRV002023,Nguyễn Ngọc,0971205254,GPLX-22027828,Hyundai,90A-28867,3.97,busy,2024-05-05 09:35:14,2026-08-05 09:35:14
DRV003794,Đỗ Khánh,0956451704,GPLX-28261358,Honda,69A-87360,4.6,offline,2023-05-14 09:35:14,2026-08-01 09:35:14
DRV001098,Nguyễn Việt,0363887953,GPLX-55164184,Mazda,63A-93082,4.26,busy,2022-07-26 09:35:14,2026-08-04 09:35:14
DRV001491,Ngô Giang,0485798389,GPLX-98983264,Mazda,70A-65954,3.65,available,2024-05-09 09:35:14,2026-07-31 09:35:14
DRV000049,Võ Chiến,0380555166,GPLX-23121219,Mitsubishi,38A-56979,4.88,available,2025-06-09 09:35:14,2026-08-03 09:35:14
DRV003031,Huỳnh Hạnh,0879204828,GPLX-29753615,VinFast,46A-62362,4.05,available,2024-02-25 09:35:14,2026-07-31 09:35:14
DRV000922,Đặng Vân,0859610403,GPLX-38622551,Kia,49A-46447,4.3,available,2025-09-20 09:35:14,2026-07-31 09:35:14
DRV003571,Ngô Vân,0536714024,GPLX-95612912,Toyota,47A-77846,4.15,available,2022-05-15 09:35:14,2026-08-06 09:35:14
DRV000757,Võ Mai,0463910294,GPLX-15108188,Ford,27A-50902,3.55,available,2023-07-04 09:35:14,2026-08-03 09:35:14
DRV002943,Đỗ Long,0893969894,GPLX-33881875,VinFast,28A-59439,3.57,available,2025-10-18 09:35:14,2026-07-31 09:35:14
DRV003380,Huỳnh Ngọc,0615437154,GPLX-48322016,Ford,66A-83482,3.66,available,2025-10-02 09:35:14,2026-08-06 09:35:14
DRV001475,Trần Hiếu,0374753463,GPLX-14430575,VinFast,14A-75919,3.56,offline,2024-11-22 09:35:14,2026-08-02 09:35:14
DRV003561,Đỗ Quân,0489023833,GPLX-91193784,Hyundai,12A-61360,4.7,available,2024-07-04 09:35:14,2026-08-01 09:35:14
DRV002178,Đỗ Hiếu,0986921948,GPLX-89147349,Kia,70A-17108,3.62,busy,2022-08-02 09:35:14,2026-08-05 09:35:14
DRV001972,Hồ Trung,0454816779,GPLX-73631715,Ford,16A-16807,3.92,offline,2024-10-16 09:35:14,2026-08-01 09:35:14
DRV002824,Phạm Nam,0784788066,GPLX-89731539,Mitsubishi,97A-57827,3.83,busy,2024-09-21 09:35:14,2026-07-31 09:35:14
DRV001955,Lê Long,0742091729,GPLX-60766281,Kia,69A-32954,4.59,available,2022-03-19 09:35:14,2026-07-31 09:35:14
DRV001221,Hồ Mai,0612867148,GPLX-98802812,Mazda,66A-77603,4.68,busy,2025-03-10 09:35:14,2026-07-31 09:35:14
DRV002443,Bùi Trang,0439967430,GPLX-69238489,VinFast,48A-78558,5.0,available,2024-08-06 09:35:14,2026-07-31 09:35:14
DRV002541,Vũ Minh,0930717468,GPLX-99374925,Toyota,33A-53879,4.11,busy,2023-05-12 09:35:14,2026-08-03 09:35:14
DRV001293,Bùi Phúc,0976455937,GPLX-54257703,Hyundai,40A-24795,3.62,offline,2023-05-02 09:35:14,2026-08-04 09:35:14
DRV002790,Vũ Hùng,0450267742,GPLX-59851092,Kia,30A-37868,4.27,offline,2023-08-14 09:35:14,2026-08-01 09:35:14
DRV001539,Hồ Khánh,0948326317,GPLX-57343135,Hyundai,70A-56210,3.73,available,2024-05-27 09:35:14,2026-08-06 09:35:14
DRV001071,Phạm Minh,0642193027,GPLX-72027739,Mitsubishi,95A-34276,4.13,available,2024-10-03 09:35:14,2026-08-05 09:35:14
DRV003690,Hồ Linh,0335546272,GPLX-44047445,Mazda,29A-80693,3.53,available,2023-12-05 09:35:14,2026-07-31 09:35:14
DRV003200,Lê Phúc,0816796117,GPLX-80031946,Mitsubishi,34A-76168,4.29,available,2024-11-04 09:35:14,2026-07-31 09:35:14
DRV003055,Phan Yến,0457370220,GPLX-84813855,Kia,97A-53704,4.98,available,2023-08-09 09:35:14,2026-07-31 09:35:14
DRV003612,Hồ Bình,0612793693,GPLX-18718282,Toyota,39A-79232,3.7,available,2025-12-30 09:35:14,2026-08-05 09:35:14
DRV001722,Phạm Trang,0811052764,GPLX-55075843,Mitsubishi,55A-29940,4.73,available,2021-09-06 09:35:14,2026-07-31 09:35:14
DRV003703,Phan Phúc,0494320860,GPLX-72607086,Ford,60A-70679,3.82,offline,2022-12-11 09:35:14,2026-08-05 09:35:14
DRV001863,Nguyễn Nga,0853533667,GPLX-89614690,Toyota,90A-64615,4.95,busy,2025-10-15 09:35:14,2026-08-03 09:35:14
DRV001804,Hồ Yến,0703854950,GPLX-65609551,Mitsubishi,61A-53956,4.75,busy,2024-10-07 09:35:14,2026-07-31 09:35:14
DRV003095,Bùi An,0476920308,GPLX-86253582,Mazda,35A-70204,4.2,available,2024-07-02 09:35:14,2026-08-06 09:35:14
DRV002379,Trần Mai,0666103918,GPLX-94167027,Toyota,24A-44000,4.55,busy,2022-01-10 09:35:14,2026-07-31 09:35:14
DRV002269,Lê Bình,0914872228,GPLX-62193626,Mitsubishi,21A-41451,3.5,available,2023-08-02 09:35:14,2026-07-31 09:35:14
DRV003480,Trần Giang,0644655867,GPLX-77131845,Mitsubishi,14A-36584,4.12,offline,2023-01-10 09:35:14,2026-07-31 09:35:14
DRV001559,Bùi Dũng,0404552771,GPLX-79012520,Honda,59A-55257,4.78,offline,2026-03-25 09:35:14,2026-07-31 09:35:14
DRV001748,Dương Hoàng,0952235069,GPLX-99732951,Toyota,56A-91781,4.28,available,2023-04-20 09:35:14,2026-07-31 09:35:14
DRV001296,Đỗ Tuấn,0925673464,GPLX-21631816,Honda,17A-50394,3.94,available,2023-07-14 09:35:14,2026-08-04 09:35:14
DRV003143,Đặng Sơn,0377490907,GPLX-52212587,Mitsubishi,92A-33849,3.52,available,2025-09-13 09:35:14,2026-08-06 09:35:14
DRV002384,Đỗ Minh,0706721720,GPLX-14045563,VinFast,75A-13976,4.05,offline,2023-08-09 09:35:14,2026-08-05 09:35:14
DRV002770,Võ Hạnh,0507550897,GPLX-77222314,Kia,38A-42954,3.73,offline,2025-12-21 09:35:14,2026-08-06 09:35:14
DRV000868,Dương Phúc,0861836705,GPLX-18732988,Mazda,32A-15841,4.5,available,2024-07-19 09:35:14,2026-07-31 09:35:14
DRV000927,Ngô Phúc,0484583838,GPLX-53038418,Hyundai,11A-72346,4.7,offline,2022-11-13 09:35:14,2026-08-03 09:35:14
DRV003058,Võ Phong,0811382335,GPLX-42035958,Mazda,25A-77693,3.81,available,2023-12-29 09:35:14,2026-08-03 09:35:14
DRV000998,Võ Hùng,0932887852,GPLX-62274454,Ford,68A-50761,3.62,busy,2022-05-30 09:35:14,2026-08-02 09:35:14
DRV003029,Huỳnh Trung,0760826354,GPLX-37708957,Mazda,57A-63520,4.83,available,2022-08-26 09:35:14,2026-08-02 09:35:14
DRV003837,Võ Trung,0364700532,GPLX-65519235,VinFast,85A-65817,3.75,offline,2022-06-19 09:35:14,2026-08-06 09:35:14
DRV001133,Trần Hiếu,0765874218,GPLX-70611580,VinFast,44A-51501,3.86,available,2022-09-20 09:35:14,2026-08-02 09:35:14
DRV001862,Võ Khánh,0358559692,GPLX-68935609,VinFast,50A-35349,3.87,available,2024-12-31 09:35:14,2026-08-04 09:35:14
DRV002900,Phạm Sơn,0349822788,GPLX-24926336,VinFast,58A-73526,3.69,offline,2026-01-07 09:35:14,2026-08-06 09:35:14
DRV000211,Bùi Vân,0623194510,GPLX-97442956,Mitsubishi,76A-12388,3.66,busy,2021-10-06 09:35:14,2026-07-31 09:35:14
DRV001765,Huỳnh Hạnh,0950234718,GPLX-31238523,Kia,90A-94973,4.34,offline,2021-10-08 09:35:14,2026-07-31 09:35:14
DRV000060,Hồ Tuấn,0436601774,GPLX-91844534,Mitsubishi,58A-31111,4.98,offline,2022-05-30 09:35:14,2026-08-02 09:35:14
DRV001742,Vũ Tuấn,0716654034,GPLX-21513723,Honda,23A-75591,4.89,available,2023-12-17 09:35:14,2026-08-03 09:35:14
DRV002822,Hoàng Hiếu,0736156887,GPLX-42337418,Honda,27A-54537,3.64,busy,2025-10-24 09:35:14,2026-08-05 09:35:14
DRV003906,Hồ Hoàng,0565217143,GPLX-25933713,Ford,38A-94894,3.65,busy,2025-04-10 09:35:14,2026-07-31 09:35:14
DRV002667,Đỗ Trang,0611855538,GPLX-40123439,Mitsubishi,93A-54796,4.73,available,2025-04-27 09:35:14,2026-08-04 09:35:14
DRV000766,Võ Long,0365314269,GPLX-49627470,Toyota,66A-69946,4.83,available,2022-01-31 09:35:14,2026-08-06 09:35:14
DRV002376,Phan Phong,0429122956,GPLX-93243560,Hyundai,23A-99744,4.74,available,2023-06-07 09:35:14,2026-08-06 09:35:14
DRV003139,Võ Hùng,0878726364,GPLX-63315881,Kia,88A-27743,3.87,offline,2025-03-27 09:35:14,2026-08-01 09:35:14
DRV001079,Đặng Bình,0848888716,GPLX-99035986,Ford,84A-40155,4.15,offline,2026-06-23 09:35:14,2026-08-06 09:35:14
DRV002986,Bùi Linh,0392520176,GPLX-82789037,Mazda,13A-32906,3.52,available,2021-10-15 09:35:14,2026-08-03 09:35:14
DRV001503,Trần Mai,0373879472,GPLX-74364584,Mazda,86A-30077,3.82,available,2023-11-15 09:35:14,2026-08-06 09:35:14
DRV003985,Ngô Chiến,0439553347,GPLX-29343642,Hyundai,46A-51076,4.7,busy,2024-06-27 09:35:14,2026-08-06 09:35:14
DRV002074,Đặng Giang,0368565724,GPLX-86563552,VinFast,90A-71949,3.69,available,2023-11-01 09:35:14,2026-08-06 09:35:14
DRV000583,Phạm Mai,0368637852,GPLX-83173147,Mitsubishi,50A-46167,4.86,available,2025-10-05 09:35:14,2026-07-31 09:35:14
DRV001903,Dương Yến,0969412538,GPLX-16612644,Ford,72A-89485,3.96,available,2024-11-23 09:35:14,2026-08-03 09:35:14
DRV002936,Phan Dũng,0475787677,GPLX-54480608,Hyundai,21A-95440,3.61,available,2022-06-11 09:35:14,2026-08-04 09:35:14
DRV001425,Phạm Thảo,0596373786,GPLX-38774308,Kia,97A-71901,3.78,busy,2025-03-22 09:35:14,2026-08-03 09:35:14
DRV000941,Đặng Việt,0628521675,GPLX-41689411,Toyota,72A-57854,4.09,busy,2024-04-25 09:35:14,2026-08-04 09:35:14
DRV001081,Vũ Bình,0520279373,GPLX-17640627,Toyota,31A-88986,4.88,offline,2022-09-03 09:35:14,2026-08-05 09:35:14
DRV000188,Đặng Hoàng,0446334383,GPLX-96922411,Toyota,85A-43355,4.39,busy,2022-12-08 09:35:14,2026-07-31 09:35:14
DRV003537,Lê Quân,0513260577,GPLX-79047768,Mitsubishi,78A-27459,3.98,busy,2023-03-16 09:35:14,2026-08-01 09:35:14
DRV002795,Bùi Dũng,0405811192,GPLX-70885475,Mitsubishi,42A-74337,3.63,busy,2024-04-30 09:35:14,2026-08-04 09:35:14
DRV002685,Huỳnh Linh,0619767000,GPLX-61704133,Mazda,82A-82597,4.44,available,2025-02-03 09:35:14,2026-08-02 09:35:14
DRV001423,Huỳnh Trang,0516122068,GPLX-68306745,Mitsubishi,20A-25999,4.36,busy,2024-02-24 09:35:14,2026-08-04 09:35:14
DRV003828,Ngô Phúc,0758312270,GPLX-47007735,Toyota,13A-78827,3.69,offline,2024-08-27 09:35:14,2026-08-02 09:35:14
DRV001502,Ngô Long,0568063884,GPLX-45486050,Mitsubishi,14A-43036,4.09,busy,2022-01-18 09:35:14,2026-08-01 09:35:14
DRV003515,Dương Giang,0690182705,GPLX-80212384,Mitsubishi,66A-42381,3.76,busy,2026-03-01 09:35:14,2026-08-04 09:35:14
DRV000227,Phạm Dũng,0394801668,GPLX-64328270,VinFast,42A-60248,3.62,available,2025-10-03 09:35:14,2026-08-05 09:35:14
DRV002820,Ngô Quân,0618612879,GPLX-46091298,Ford,42A-54383,4.53,offline,2022-01-28 09:35:14,2026-07-31 09:35:14
DRV000536,Phạm An,0340146507,GPLX-17565689,Kia,23A-90750,3.69,available,2026-05-22 09:35:14,2026-08-06 09:35:14
DRV003193,Hồ Hà,0356647338,GPLX-24369472,Kia,83A-15436,4.16,busy,2022-02-06 09:35:14,2026-08-04 09:35:14
DRV003224,Phạm Bình,0513419707,GPLX-54221345,Mitsubishi,56A-43843,3.56,available,2023-08-28 09:35:14,2026-07-31 09:35:14
DRV002788,Nguyễn Phong,0434546505,GPLX-17681963,Honda,59A-28772,3.88,available,2022-05-20 09:35:14,2026-08-06 09:35:14
DRV000698,Phan Minh,0807955652,GPLX-57053408,Honda,30A-29070,4.88,available,2025-08-13 09:35:14,2026-08-04 09:35:14
DRV001538,Hồ Hải,0615890811,GPLX-93127785,Kia,25A-12311,4.46,offline,2026-06-02 09:35:14,2026-08-04 09:35:14
DRV003865,Lê Phúc,0303010073,GPLX-89381816,Kia,53A-57681,3.8,offline,2023-03-23 09:35:14,2026-07-31 09:35:14
DRV001785,Dương Hạnh,0876518805,GPLX-79805270,Hyundai,63A-73157,3.99,available,2026-02-19 09:35:14,2026-08-05 09:35:14
DRV003970,Hồ Thảo,0781385136,GPLX-24041251,Mazda,95A-97924,3.53,offline,2023-02-23 09:35:14,2026-08-02 09:35:14
DRV001965,Bùi Yến,0393486795,GPLX-65863356,Honda,14A-90046,4.8,available,2022-01-06 09:35:14,2026-08-03 09:35:14
DRV001038,Nguyễn Long,0625337245,GPLX-11142526,Honda,85A-23681,3.69,available,2023-10-16 09:35:14,2026-08-01 09:35:14
DRV000209,Đỗ Yến,0786513749,GPLX-70271373,Ford,62A-23422,4.93,offline,2024-10-30 09:35:14,2026-08-02 09:35:14
DRV003103,Lê Bình,0773120403,GPLX-11132992,Ford,50A-27318,4.88,offline,2021-09-15 09:35:14,2026-08-02 09:35:14
DRV000566,Hoàng Nam,0452598785,GPLX-27873901,VinFast,68A-78994,3.69,busy,2026-04-04 09:35:14,2026-08-02 09:35:14
DRV000314,Hoàng Ngọc,0545602018,GPLX-76134560,Mazda,85A-46794,3.93,offline,2022-07-22 09:35:14,2026-08-04 09:35:14
DRV000602,Phan Hoàng,0939713183,GPLX-49017835,Kia,86A-23757,4.0,available,2024-11-03 09:35:14,2026-08-06 09:35:14
DRV000234,Hồ Tuấn,0318991284,GPLX-84086212,Toyota,93A-31794,3.94,available,2022-05-26 09:35:14,2026-08-02 09:35:14
DRV003953,Vũ Thảo,0364943069,GPLX-45069199,Mitsubishi,46A-15469,4.64,available,2022-07-06 09:35:14,2026-08-04 09:35:14
DRV000932,Phạm Minh,0835960312,GPLX-79241550,Mazda,35A-61170,3.65,available,2025-09-02 09:35:14,2026-08-04 09:35:14
DRV003229,Bùi Mai,0843823001,GPLX-71040519,Ford,30A-69225,4.81,available,2022-12-22 09:35:14,2026-08-01 09:35:14
DRV001492,Huỳnh An,0747403818,GPLX-25233287,Ford,15A-88763,3.85,offline,2021-10-04 09:35:14,2026-07-31 09:35:14
DRV000112,Phan Mai,0941125318,GPLX-12201451,Mitsubishi,77A-49844,3.98,available,2026-02-16 09:35:14,2026-07-31 09:35:14
DRV002357,Nguyễn Giang,0693462769,GPLX-24808336,Honda,87A-59671,4.51,available,2026-06-07 09:35:14,2026-08-05 09:35:14
DRV001090,Hoàng An,0435128924,GPLX-56477658,VinFast,42A-47125,4.07,busy,2022-08-13 09:35:14,2026-07-31 09:35:14
DRV002751,Đặng Thảo,0672003425,GPLX-69832913,VinFast,77A-59969,4.05,available,2025-03-13 09:35:14,2026-08-05 09:35:14
DRV002190,Huỳnh Sơn,0919032109,GPLX-86610345,Honda,38A-36798,4.43,busy,2022-12-25 09:35:14,2026-08-04 09:35:14
DRV002814,Hoàng Chiến,0313514596,GPLX-91391517,Honda,21A-84528,4.8,available,2024-04-15 09:35:14,2026-07-31 09:35:14
DRV002355,Hồ Phúc,0436832085,GPLX-23851545,Ford,90A-97436,4.44,busy,2023-08-19 09:35:14,2026-08-05 09:35:14
DRV000473,Phạm Sơn,0809013346,GPLX-54059609,Honda,53A-17284,4.93,offline,2022-10-27 09:35:14,2026-08-03 09:35:14
DRV002103,Phạm Việt,0671743378,GPLX-76139814,Mitsubishi,70A-44482,4.33,busy,2025-07-13 09:35:14,2026-08-02 09:35:14
DRV001579,Đỗ Trang,0695081473,GPLX-39117271,Honda,25A-93502,3.72,available,2023-05-10 09:35:14,2026-08-01 09:35:14
DRV001357,Phạm Hoàng,0352827338,GPLX-61708122,Kia,88A-46019,4.49,offline,2026-06-09 09:35:14,2026-07-31 09:35:14
DRV001393,Trần Vân,0324823529,GPLX-46218784,Mazda,11A-86176,4.33,busy,2024-09-10 09:35:14,2026-08-06 09:35:14
DRV002335,Đỗ Nga,0418992511,GPLX-98643742,Hyundai,88A-26083,4.09,available,2024-06-24 09:35:14,2026-08-02 09:35:14
DRV003264,Đỗ Khánh,0611111871,GPLX-93183681,Toyota,33A-75627,4.8,available,2021-11-12 09:35:14,2026-08-05 09:35:14
DRV000362,Hồ Hoàng,0792836148,GPLX-20784433,Kia,32A-69015,4.91,offline,2026-06-01 09:35:14,2025-11-28 09:35:14
DRV000136,Đặng Khánh,0386551531,GPLX-89519122,Honda,79A-15448,4.19,available,2024-12-30 09:35:14,2026-08-03 09:35:14
DRV001135,Trần Trung,0927760484,GPLX-75322691,Kia,37A-92771,3.69,available,2023-05-14 09:35:14,2026-07-31 09:35:14
DRV001152,Lê Khánh,0651227230,GPLX-25104239,Hyundai,43A-69304,4.14,offline,2023-05-04 09:35:14,2026-08-03 09:35:14
DRV002476,Trần An,0821418576,GPLX-85235662,Kia,90A-18548,4.17,available,2025-08-14 09:35:14,2026-08-04 09:35:14
DRV001054,Vũ Nga,0525643828,GPLX-41317129,Mitsubishi,84A-99836,4.13,busy,2026-05-13 09:35:14,2026-08-05 09:35:14
DRV003345,Trần Khánh,0352345860,GPLX-88703798,Kia,52A-10596,4.36,busy,2022-07-22 09:35:14,2026-08-05 09:35:14
DRV000023,Lê Linh,0847194364,GPLX-30648794,Mazda,66A-87509,4.53,available,2025-02-07 09:35:14,2026-08-03 09:35:14
DRV003834,Hồ Việt,0385999674,GPLX-77943313,Honda,97A-48878,4.87,offline,2023-08-28 09:35:14,2026-08-04 09:35:14
DRV002534,Ngô Hiếu,0554338467,GPLX-16966308,Kia,72A-67667,3.94,busy,2021-11-02 09:35:14,2026-08-02 09:35:14
DRV003527,Trần Sơn,0418104892,GPLX-54130802,Mitsubishi,15A-30747,4.82,offline,2023-06-23 09:35:14,2026-08-05 09:35:14
DRV000696,Đặng Trung,0592840888,GPLX-16550789,Mazda,88A-22226,3.61,busy,2022-03-02 09:35:14,2026-08-06 09:35:14
DRV000421,Bùi Hà,0639411592,GPLX-13848246,Toyota,17A-53937,3.57,busy,2023-11-24 09:35:14,2026-08-01 09:35:14
DRV002251,Hoàng Chiến,0842710898,GPLX-76005389,VinFast,41A-13909,4.0,busy,2023-06-28 09:35:14,2026-08-02 09:35:14
DRV000461,Phạm Hiếu,0487617014,GPLX-51883498,Kia,79A-36327,4.25,busy,2022-09-16 09:35:14,2026-08-04 09:35:14
DRV001068,Trần Ngọc,0712798913,GPLX-25123645,Mazda,41A-67640,3.84,busy,2026-02-25 09:35:14,2026-08-03 09:35:14
DRV000088,Bùi Hùng,0990476594,GPLX-45707079,Mazda,44A-41807,4.45,offline,2025-11-23 09:35:14,2026-08-04 09:35:14
DRV000283,Đặng Nam,0397066330,GPLX-41706102,Mazda,68A-49376,4.32,offline,2022-11-17 09:35:14,2026-08-06 09:35:14
DRV001341,Bùi Hạnh,0705724355,GPLX-76372646,Mazda,23A-24909,3.78,busy,2025-11-17 09:35:14,2026-08-03 09:35:14
DRV001321,Hồ Bình,0440734136,GPLX-32959432,Mitsubishi,75A-25483,3.92,busy,2023-01-02 09:35:14,2026-08-06 09:35:14
DRV001415,Đặng Tuấn,0849985490,GPLX-95868698,Ford,15A-67724,4.92,available,2023-02-08 09:35:14,2026-03-23 09:35:14
DRV003803,Bùi Nga,0635964965,GPLX-83279711,Ford,89A-36154,4.16,available,2021-10-16 09:35:14,2026-08-05 09:35:14
DRV003151,Vũ Linh,0336210255,GPLX-23824806,Honda,80A-45647,3.54,offline,2022-12-16 09:35:14,2026-08-04 09:35:14
DRV000860,Phan Việt,0662587520,GPLX-67876016,Honda,55A-84653,4.53,busy,2023-08-30 09:35:14,2026-08-06 09:35:14
DRV000534,Vũ Hiếu,0779998637,GPLX-24368874,Mitsubishi,52A-24062,3.96,available,2022-08-26 09:35:14,2026-08-03 09:35:14
DRV003712,Huỳnh Long,0908694579,GPLX-11061719,Ford,82A-73089,3.98,offline,2022-08-14 09:35:14,2026-08-06 09:35:14
DRV002811,Hoàng Sơn,0593058611,GPLX-17265214,Hyundai,84A-70762,3.92,offline,2025-04-04 09:35:14,2026-08-04 09:35:14
DRV001427,Huỳnh Dũng,0579267908,GPLX-83448610,Hyundai,30A-57533,3.59,available,2023-08-07 09:35:14,2026-08-05 09:35:14
DRV003127,Phan Hiếu,0737274551,GPLX-67651000,VinFast,23A-94960,4.15,busy,2024-11-04 09:35:14,2026-08-04 09:35:14
DRV003177,Phan Hải,0670790183,GPLX-24563949,Mazda,76A-73114,3.82,available,2024-12-01 09:35:14,2026-08-06 09:35:14
DRV003322,Nguyễn Long,0890600164,GPLX-13128065,Mazda,12A-44915,4.17,busy,2025-04-08 09:35:14,2026-08-05 09:35:14
DRV002758,Võ Linh,0412627491,GPLX-67173407,Hyundai,19A-32372,4.74,available,2026-05-25 09:35:14,2026-07-31 09:35:14
DRV003947,Trần Yến,0741087932,GPLX-68424440,Mazda,98A-26962,4.59,busy,2023-05-25 09:35:14,2026-08-05 09:35:14
DRV001601,Huỳnh Linh,0488092323,GPLX-34592390,Kia,37A-36858,3.81,offline,2025-07-02 09:35:14,2026-08-01 09:35:14
DRV001652,Dương Bình,0529010080,GPLX-14049175,Ford,72A-30662,4.09,available,2024-03-07 09:35:14,2026-08-04 09:35:14
DRV001420,Hồ Vân,0339263112,GPLX-80397899,Toyota,56A-22061,4.15,busy,2022-10-10 09:35:14,2026-08-01 09:35:14
DRV003917,Đỗ Hùng,0560922802,GPLX-49721520,Hyundai,88A-77732,3.87,busy,2024-03-20 09:35:14,2026-08-03 09:35:14
DRV001310,Bùi Dũng,0303217758,GPLX-61047198,Kia,67A-99230,3.75,busy,2023-04-17 09:35:14,2026-01-23 09:35:14
DRV000943,Đặng Bình,0302612372,GPLX-13113286,Ford,44A-93742,3.79,offline,2021-12-11 09:35:14,2026-07-31 09:35:14
DRV002259,Trần Hùng,0768566518,GPLX-31171328,Honda,13A-84290,4.35,suspended,2023-08-19 09:35:14,2026-08-04 09:35:14
DRV003852,Đỗ Minh,0345407050,GPLX-37243242,Honda,55A-78801,3.58,available,2025-11-06 09:35:14,2026-08-03 09:35:14
DRV001860,Bùi Hải,PHONE_ERROR,GPLX-80508307,VinFast,46A-56543,3.98,offline,2025-04-13 09:35:14,2026-08-06 09:35:14
DRV002222,Trần Trang,0413341014,GPLX-34054803,Hyundai,84A-82377,3.76,offline,2022-11-11 09:35:14,2026-08-03 09:35:14
DRV003923,Đặng Giang,0738561221,GPLX-36784221,VinFast,70A-68319,4.94,available,2026-07-05 09:35:14,2026-08-05 09:35:14
DRV000122,Vũ Hà,0876364327,GPLX-98666706,Honda,53A-38170,4.84,busy,2023-05-15 09:35:14,2026-08-06 09:35:14
DRV000888,Hồ Sơn,0691794584,GPLX-44881126,Mitsubishi,57A-30372,3.61,available,2025-11-06 09:35:14,2026-08-05 09:35:14
DRV003599,Trần Nga,0609927335,GPLX-93843641,Mitsubishi,78A-21451,3.7,available,2024-05-15 09:35:14,2026-08-04 09:35:14
DRV000686,Huỳnh Hà,0546590734,GPLX-62640226,Honda,94A-83107,4.11,offline,2024-07-17 09:35:14,2026-08-01 09:35:14
